seed,path,class_name,y_true,width,height,tile_size,n_tiles,global_score,tile_mean_score,tile_max_score,tile_top2_mean_score,tile_std_score,tile_max_minus_global
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000087.jpg,Real-images,0,1080,1080,512,9,0.15097706019878387,0.40796613196531933,0.8751834630966187,0.8417947590351105,0.2537566758640668,0.7242064028978348
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000088.jpg,Real-images,0,433,650,512,3,0.09398658573627472,0.22349183013041815,0.4592565894126892,0.3011788874864578,0.1694980756787527,0.3652700036764145
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000089.jpg,Real-images,0,275,183,512,1,0.9682970643043518,0.9682970643043518,0.9682970643043518,0.9682970643043518,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000090.jpg,Real-images,0,433,650,512,3,0.25779837369918823,0.1300030400355657,0.17980025708675385,0.14745797216892242,0.03614828129659328,-0.07799811661243439
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000091.jpg,Real-images,0,800,590,512,9,0.0819985419511795,0.1630738808049096,0.26469382643699646,0.24340224266052246,0.06271382487991148,0.18269528448581696
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000092.jpeg,Real-images,0,194,259,512,1,0.9125351309776306,0.9125351309776306,0.9125351309776306,0.9125351309776306,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000093.jpeg,Real-images,0,299,168,512,1,4.4417674871510826e-08,4.4417674871510826e-08,4.4417674871510826e-08,4.4417674871510826e-08,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000094.jpg,Real-images,0,281,180,512,1,0.7276322245597839,0.7276322245597839,0.7276322245597839,0.7276322245597839,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000095.jpg,Real-images,0,275,183,512,1,0.9300675988197327,0.9300675988197327,0.9300675988197327,0.9300675988197327,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000096.jpeg,Real-images,0,275,183,512,1,0.7322287559509277,0.7322287559509277,0.7322287559509277,0.7322287559509277,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000097.jpg,Real-images,0,1080,1080,512,9,0.957641065120697,0.7462122042973837,0.9886244535446167,0.9635293185710907,0.19269686369759398,0.030983388423919678
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000098.jpg,Real-images,0,1080,1110,512,9,0.013950008898973465,0.08130555152375665,0.38006591796875,0.31970416009426117,0.1316462027215353,0.36611590906977654
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000099.jpg,Real-images,0,1080,1035,512,9,0.646098792552948,0.4422868920697106,0.6686795353889465,0.6676247417926788,0.15585654133062837,0.022580742835998535
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000100.jpeg,Real-images,0,255,198,512,1,0.6960819363594055,0.6960819363594055,0.6960819363594055,0.6960819363594055,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000101.jpg,Real-images,0,433,650,512,3,0.021259209141135216,0.04746158793568611,0.06175190582871437,0.06050905957818031,0.018479794652313964,0.040492696687579155
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000102.jpeg,Real-images,0,225,225,512,1,0.7650254368782043,0.7650254368782043,0.7650254368782043,0.7650254368782043,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000103.jpg,Real-images,0,434,650,512,3,0.9226602911949158,0.9283373554547628,0.9489139318466187,0.9362246692180634,0.015223809012173491,0.02625364065170288
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000104.jpg,Real-images,0,433,650,512,3,0.38996797800064087,0.29932671785354614,0.37858933210372925,0.37748830020427704,0.11054082545362708,-0.011378645896911621
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000105.jpeg,Real-images,0,225,225,512,1,0.5264896750450134,0.5264896750450134,0.5264896750450134,0.5264896750450134,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000106.jpg,Real-images,0,1200,675,512,9,0.04682816192507744,0.10446884565883213,0.32684123516082764,0.23314130306243896,0.08404489160475437,0.2800130732357502
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000107.jpeg,Real-images,0,252,200,512,1,0.8549203276634216,0.8549203276634216,0.8549203276634216,0.8549203276634216,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000108.jpeg,Real-images,0,225,225,512,1,0.40077078342437744,0.40077078342437744,0.40077078342437744,0.40077078342437744,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000109.jpg,Real-images,0,305,165,512,1,0.7411287426948547,0.7411287426948547,0.7411287426948547,0.7411287426948547,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000110.jpg,Real-images,0,276,183,512,1,0.40376853942871094,0.40376853942871094,0.40376853942871094,0.40376853942871094,0.0,0.0
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000111.jpg,Real-images,0,1080,1080,512,9,0.1922072172164917,0.04885431580866376,0.09309335052967072,0.08359183743596077,0.027815349940160015,-0.09911386668682098
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000112.jpg,Real-images,0,2899,3866,512,9,0.3832857012748718,0.06967806691924731,0.2410724014043808,0.18826540559530258,0.0708543318861711,-0.14221329987049103
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test\Real-images\000113.jpeg,Real-images,0,259,194,512,1,0.8450639247894287,0.8450639247894287,0.8450639247894287,0.8450639247894287,0.0,0.0
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000000.png,AI-images,1,1024,1024,512,9,0.6789253950119019,0.43605265352461076,0.7171589732170105,0.6319956481456757,0.13220307428446185,0.03823357820510864
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000001.png,AI-images,1,905,752,512,9,0.5130952000617981,0.63098434276051,0.7859846949577332,0.7697078883647919,0.11168162329304607,0.27288949489593506
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000002.jpeg,AI-images,1,1024,559,512,9,0.15898557007312775,0.29016632503933376,0.4246051013469696,0.39558127522468567,0.09030096438930366,0.26561953127384186
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000003.png,AI-images,1,768,768,512,9,0.5450925827026367,0.5138742029666901,0.6201256513595581,0.6011478304862976,0.07269230936551375,0.07503306865692139
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000004.png,AI-images,1,2816,1536,512,9,0.3179394006729126,0.34681438010895566,0.9037072062492371,0.8941104114055634,0.3583006825473917,0.5857678055763245
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000005.png,AI-images,1,2816,1536,512,9,0.2797127068042755,0.4700368224948761,0.9730620980262756,0.909651130437851,0.35753143584335473,0.6933493912220001
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000006.png,AI-images,1,768,768,512,9,0.9691043496131897,0.9567225376764933,0.990723192691803,0.9899108111858368,0.0486570918151701,0.02161884307861328
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000007.png,AI-images,1,768,768,512,9,0.8600752353668213,0.530350447528892,0.7940858006477356,0.7868236303329468,0.1997155101253294,-0.0659894347190857
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000008.png,AI-images,1,656,706,512,9,0.7894461154937744,0.7884821196397146,0.9562829732894897,0.9451550543308258,0.17890767584486458,0.16683685779571533
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000009.png,AI-images,1,1024,1024,512,9,0.9643325209617615,0.6679543952147166,0.9145211577415466,0.8695416152477264,0.2276258047919144,-0.049811363220214844
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000010.png,AI-images,1,1024,1024,512,9,0.8562882542610168,0.6916807757483588,0.9317342042922974,0.9244813621044159,0.23406150877432513,0.07544595003128052
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000011.png,AI-images,1,768,768,512,9,0.9850522875785828,0.9541176093949212,0.9710484743118286,0.9701856970787048,0.017508215590347966,-0.01400381326675415
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000012.png,AI-images,1,768,768,512,9,0.04060044884681702,0.17790059414174822,0.33294185996055603,0.31550435721874237,0.10231319093713223,0.292341411113739
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000013.jpeg,AI-images,1,1024,559,512,9,0.3383913040161133,0.26673172745439744,0.4061393141746521,0.4039940983057022,0.09802566136268102,0.06774801015853882
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000014.png,AI-images,1,768,768,512,9,0.06734231859445572,0.29767924381626976,0.4490979015827179,0.43872280418872833,0.09825411943513768,0.3817555829882622
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000015.png,AI-images,1,768,768,512,9,0.9979766011238098,0.9982576105329726,0.9992238283157349,0.9991023242473602,0.0007483511037397443,0.0012472271919250488
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000016.png,AI-images,1,1024,1024,512,9,0.5873249769210815,0.36180177330970764,0.6747021079063416,0.5737638771533966,0.167664274199553,0.08737713098526001
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000017.png,AI-images,1,768,768,512,9,0.9471620321273804,0.8880160318480598,0.961268424987793,0.9557689726352692,0.06421018477233363,0.014106392860412598
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000018.png,AI-images,1,2816,1536,512,9,0.4806748628616333,0.551144135520897,0.9744404554367065,0.9705760776996613,0.3791414972897514,0.49376559257507324
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000019.png,AI-images,1,649,716,512,9,0.8559468984603882,0.79041455189387,0.9293729662895203,0.9103510677814484,0.10618790405611028,0.07342606782913208
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000020.png,AI-images,1,768,768,512,9,0.5451368093490601,0.6225797384977341,0.8737385869026184,0.8464191854000092,0.2192820537874655,0.32860177755355835
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000021.png,AI-images,1,908,755,512,9,0.8679959774017334,0.7324869632720947,0.9343608021736145,0.9334413409233093,0.17159877497613044,0.0663648247718811
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000022.png,AI-images,1,1024,1024,512,9,0.36523354053497314,0.301880092256599,0.5959200263023376,0.5461305230855942,0.1751601116499214,0.2306864857673645
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000023.png,AI-images,1,1024,1024,512,9,0.5775373578071594,0.5664059685336219,0.7517010569572449,0.7507319152355194,0.15669554313929188,0.17416369915008545
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000024.png,AI-images,1,1402,1122,512,9,0.17441388964653015,0.5225938724146949,0.839031457901001,0.799392580986023,0.18707269247211533,0.6646175682544708
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000025.png,AI-images,1,1024,1024,512,9,0.9439032673835754,0.6664075122939216,0.9618130326271057,0.9232601225376129,0.22015739646096738,0.017909765243530273
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000026.png,AI-images,1,768,768,512,9,0.5303821563720703,0.4921103169520696,0.7556594610214233,0.7527009844779968,0.18616615123267874,0.22527730464935303
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000027.png,AI-images,1,768,768,512,9,0.6338348984718323,0.6034165819485983,0.7199510931968689,0.7075193524360657,0.06719482034046995,0.08611619472503662
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000028.png,AI-images,1,1402,1122,512,9,0.780121922492981,0.6511678099632263,0.9317930936813354,0.9212149977684021,0.23033616466438261,0.1516711711883545
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000029.png,AI-images,1,768,768,512,9,0.6602641344070435,0.5281219937735133,0.9162417054176331,0.8617850542068481,0.2885729839538045,0.2559775710105896
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000030.png,AI-images,1,1402,1122,512,9,0.0666305348277092,0.16289333254098892,0.7880440950393677,0.5008732378482819,0.23167520215291112,0.7214135602116585
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000031.png,AI-images,1,1122,1402,512,9,0.600746750831604,0.5475017627080282,0.8439645767211914,0.8173465132713318,0.19141735892867665,0.2432178258895874
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000032.png,AI-images,1,768,768,512,9,0.8990088105201721,0.9392842650413513,0.9659788608551025,0.9633888006210327,0.018262780648384692,0.06697005033493042
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000033.png,AI-images,1,1402,1122,512,9,0.7045770883560181,0.6005627595716052,0.9273607730865479,0.8954256176948547,0.22564689594454282,0.22278368473052979
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000034.png,AI-images,1,695,755,512,9,0.5339122414588928,0.3003910647498237,0.4387226700782776,0.41761475801467896,0.08524906380050212,-0.09518957138061523
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000035.png,AI-images,1,1024,1024,512,9,0.7092015147209167,0.6775860091050466,0.9872102737426758,0.9807659983634949,0.25038850169116417,0.27800875902175903
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000036.jpeg,AI-images,1,1024,559,512,9,0.3661786615848541,0.44315649569034576,0.6215835213661194,0.6052495241165161,0.15443161275448725,0.25540485978126526
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000037.png,AI-images,1,1024,1024,512,9,0.681203305721283,0.4604073034392463,0.7828010320663452,0.7563920021057129,0.20079572646637037,0.10159772634506226
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000038.png,AI-images,1,768,768,512,9,0.9206769466400146,0.8377726872762045,0.9257515668869019,0.9230861067771912,0.08394811085769308,0.005074620246887207
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000039.png,AI-images,1,1024,1024,512,9,0.984966516494751,0.8204406301180521,0.9823830127716064,0.9730282425880432,0.13611618604647863,-0.0025835037231445312
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000040.png,AI-images,1,1024,1024,512,9,0.9377397298812866,0.5513881535993682,0.9640725255012512,0.9223251342773438,0.3465774133841214,0.0263327956199646
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000041.png,AI-images,1,768,768,512,9,0.86736661195755,0.6059466534190707,0.7704737782478333,0.748759001493454,0.13764956399465644,-0.0968928337097168
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000042.jpeg,AI-images,1,1024,559,512,9,0.5780545473098755,0.46699369615978664,0.610092282295227,0.6099605560302734,0.14632194659910835,0.03203773498535156
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000043.png,AI-images,1,696,740,512,9,0.7359179258346558,0.9631025791168213,0.9880940318107605,0.9861143231391907,0.020631442452483585,0.25217610597610474
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000044.png,AI-images,1,761,750,512,9,0.900664210319519,0.9295968015988668,0.9746427536010742,0.9714240729808807,0.027488429806373796,0.07397854328155518
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000045.png,AI-images,1,1402,1122,512,9,0.7449445128440857,0.4024207244316737,0.7922638058662415,0.7302993535995483,0.21407245892950308,0.04731929302215576
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000046.png,AI-images,1,768,768,512,9,0.06671185046434402,0.04343364046265682,0.09909364581108093,0.08978615701198578,0.029567906796058592,0.03238179534673691
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000047.png,AI-images,1,1024,1024,512,9,0.910677433013916,0.5887968072460757,0.8765313029289246,0.8592185080051422,0.2724009978304706,-0.034146130084991455
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000048.png,AI-images,1,768,768,512,9,0.9342659711837769,0.8927289446194967,0.9632473587989807,0.9539599418640137,0.05358272545731959,0.028981387615203857
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000049.png,AI-images,1,1024,1024,512,9,0.653392493724823,0.8039759794871012,0.9559894800186157,0.9213389158248901,0.0966986214803059,0.3025969862937927
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000050.png,AI-images,1,768,768,512,9,0.5444709062576294,0.23337653962274393,0.3978241980075836,0.3828597813844681,0.12273876810147358,-0.14664670825004578
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000051.jpeg,AI-images,1,1024,559,512,9,0.45587971806526184,0.7566116684012942,0.9260582327842712,0.9140273034572601,0.17940768762704873,0.4701785147190094
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000052.png,AI-images,1,768,768,512,9,0.6353400349617004,0.6379881832334731,0.7655966281890869,0.7485876381397247,0.10115820150054841,0.13025659322738647
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000053.png,AI-images,1,1024,1024,512,9,0.742812991142273,0.5740680330329471,0.9708518981933594,0.9628241956233978,0.3436740920910814,0.22803890705108643
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000054.png,AI-images,1,2816,1536,512,9,0.7533355355262756,0.5189665296121448,0.9966409206390381,0.991363912820816,0.4398520031385705,0.24330538511276245
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\AI-images\000055.png,AI-images,1,768,768,512,9,0.992753803730011,0.9810380472077264,0.9942506551742554,0.9928213953971863,0.01117716859081916,0.0014968514442443848
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\Real-images\000056.jpg,Real-images,0,310,163,512,1,0.3050612509250641,0.3050612509250641,0.3050612509250641,0.3050612509250641,0.0,0.0
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\Real-images\000057.jpeg,Real-images,0,213,237,512,1,0.5506699085235596,0.5506699085235596,0.5506699085235596,0.5506699085235596,0.0,0.0
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\Real-images\000058.jpeg,Real-images,0,225,225,512,1,0.9084201455116272,0.9084201455116272,0.9084201455116272,0.9084201455116272,0.0,0.0
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\Real-images\000059.jpeg,Real-images,0,261,193,512,1,0.6006838083267212,0.6006838083267212,0.6006838083267212,0.6006838083267212,0.0,0.0
17,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed17_test\Real-images\000060.jpeg,Real-images,0,225,225,512,1,0.9989207983016968,0.9989207983016968,0.9989207983016968,0.9989207983016968,0.0,0.0
